X,Y,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-92.109099,48.27873,623.00903,,,,CAMP-1137,CAMP-1137,CAMP- Ge-be-on-e-quet Lake - 1137 - status: closed,,https://bwca.com?fuseaction=maps.camp_info&entityid=1137&elat=48.27873&elon=-92.109099,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.170097,48.23182,623.00903,,,,CAMP-1138,CAMP-1138,CAMP- Ruby Lake - 1138 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1138&elat=48.23182&elon=-92.170097,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.154192,48.22776,623.00903,,,,CAMP-1139,CAMP-1139,CAMP- Hustler Lake - 1139 - status: closed,,https://bwca.com?fuseaction=maps.camp_info&entityid=1139&elat=48.22776&elon=-92.154192,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.155038,48.23034,623.00903,,,,CAMP-1140,CAMP-1140,CAMP- Hustler Lake - 1140 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1140&elat=48.23034&elon=-92.155038,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.153969,48.22249,623.00903,,,,CAMP-1141,CAMP-1141,CAMP- Hustler Lake - 1141 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1141&elat=48.22249&elon=-92.153969,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.146687,48.21186,623.00903,,,,CAMP-1142,CAMP-1142,CAMP- Emerald Lake - 1142 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1142&elat=48.21186&elon=-92.146687,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.108001,48.21713,623.00903,,,,CAMP-1143,CAMP-1143,CAMP- Oyster Lake - 1143 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1143&elat=48.21713&elon=-92.108001,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.114698,48.21524,623.00903,,,,CAMP-1144,CAMP-1144,CAMP- Oyster Lake - 1144 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1144&elat=48.21524&elon=-92.114698,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.112894,48.21679,623.00903,,,,CAMP-1145,CAMP-1145,CAMP- Oyster Lake - 1145 - status: closed,,https://bwca.com?fuseaction=maps.camp_info&entityid=1145&elat=48.21679&elon=-92.112894,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.093832,48.22584,623.00903,,,,CAMP-1146,CAMP-1146,CAMP- Oyster Lake - 1146 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1146&elat=48.22584&elon=-92.093832,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.092382,48.22332,623.00903,,,,CAMP-1147,CAMP-1147,CAMP- Oyster Lake - 1147 - status: closed,,https://bwca.com?fuseaction=maps.camp_info&entityid=1147&elat=48.22332&elon=-92.092382,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.113107,48.22627,623.00903,,,,CAMP-1148,CAMP-1148,CAMP- Oyster Lake - 1148 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1148&elat=48.22627&elon=-92.113107,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.109536,48.22642,623.00903,,,,CAMP-1149,CAMP-1149,CAMP- Oyster Lake - 1149 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1149&elat=48.22642&elon=-92.109536,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.011616,48.31725,623.00903,,,,CAMP-1150,CAMP-1150,CAMP- Lac la Croix - 1150 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1150&elat=48.31725&elon=-92.011616,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.026769,48.28651,623.00903,,,,CAMP-1151,CAMP-1151,CAMP- Kelsey Lake - 1151 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1151&elat=48.28651&elon=-92.026769,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.000988,48.26187,623.00903,,,,CAMP-1152,CAMP-1152,CAMP- Lac la Croix - 1152 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1152&elat=48.26187&elon=-92.000988,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.006386,48.25383,623.00903,,,,CAMP-1153,CAMP-1153,CAMP- Lac la Croix - 1153 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1153&elat=48.25383&elon=-92.006386,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.039752,48.22894,623.00903,,,,CAMP-1154,CAMP-1154,CAMP- Lake Agnes - 1154 - status: closed,,https://bwca.com?fuseaction=maps.camp_info&entityid=1154&elat=48.22894&elon=-92.039752,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.043703,48.23082,623.00903,,,,CAMP-1155,CAMP-1155,CAMP- Lake Agnes - 1155 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1155&elat=48.23082&elon=-92.043703,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.056513,48.22186,623.00903,,,,CAMP-1156,CAMP-1156,CAMP- Lake Agnes - 1156 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1156&elat=48.22186&elon=-92.056513,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.065922,48.21829,623.00903,,,,CAMP-1157,CAMP-1157,CAMP- Lake Agnes - 1157 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1157&elat=48.21829&elon=-92.065922,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.06854,48.21276,623.00903,,,,CAMP-1158,CAMP-1158,CAMP- Lake Agnes - 1158 - status: closed,,https://bwca.com?fuseaction=maps.camp_info&entityid=1158&elat=48.21276&elon=-92.06854,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.069806,48.21273,623.00903,,,,CAMP-1159,CAMP-1159,CAMP- Lake Agnes - 1159 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1159&elat=48.21273&elon=-92.069806,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.075042,48.20674,623.00903,,,,CAMP-1160,CAMP-1160,CAMP- Lake Agnes - 1160 - status: closed,,https://bwca.com?fuseaction=maps.camp_info&entityid=1160&elat=48.20674&elon=-92.075042,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.058785,48.20952,623.00903,,,,CAMP-1161,CAMP-1161,CAMP- Lake Agnes - 1161 - status: closed,,https://bwca.com?fuseaction=maps.camp_info&entityid=1161&elat=48.20952&elon=-92.058785,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.057235,48.20964,623.00903,,,,CAMP-1162,CAMP-1162,CAMP- Lake Agnes - 1162 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1162&elat=48.20964&elon=-92.057235,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.054389,48.21068,623.00903,,,,CAMP-1163,CAMP-1163,CAMP- Lake Agnes - 1163 - status: closed,,https://bwca.com?fuseaction=maps.camp_info&entityid=1163&elat=48.21068&elon=-92.054389,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.041183,48.21723,623.00903,,,,CAMP-1164,CAMP-1164,CAMP- Lake Agnes - 1164 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1164&elat=48.21723&elon=-92.041183,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.044042,48.21911,623.00903,,,,CAMP-1165,CAMP-1165,CAMP- Lake Agnes - 1165 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1165&elat=48.21911&elon=-92.044042,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.047154,48.22193,623.00903,,,,CAMP-1166,CAMP-1166,CAMP- Lake Agnes - 1166 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1166&elat=48.22193&elon=-92.047154,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.044061,48.2217,623.00903,,,,CAMP-1167,CAMP-1167,CAMP- Lake Agnes - 1167 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1167&elat=48.2217&elon=-92.044061,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.114346,48.18332,623.00903,,,,CAMP-1168,CAMP-1168,CAMP- Ramshead Lake - 1168 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1168&elat=48.18332&elon=-92.114346,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.11482,48.18472,623.00903,,,,CAMP-1169,CAMP-1169,CAMP- Ramshead Lake - 1169 - status: closed,,https://bwca.com?fuseaction=maps.camp_info&entityid=1169&elat=48.18472&elon=-92.11482,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.10579,48.18022,623.00903,,,,CAMP-1170,CAMP-1170,CAMP- Ramshead Lake - 1170 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1170&elat=48.18022&elon=-92.10579,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.103852,48.17794,623.00903,,,,CAMP-1171,CAMP-1171,CAMP- Ramshead Lake - 1171 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1171&elat=48.17794&elon=-92.103852,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.116594,48.17543,623.00903,,,,CAMP-1172,CAMP-1172,CAMP- Ramshead Lake - 1172 - status: closed,,https://bwca.com?fuseaction=maps.camp_info&entityid=1172&elat=48.17543&elon=-92.116594,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.118428,48.17201,623.00903,,,,CAMP-1173,CAMP-1173,CAMP- Ramshead Lake - 1173 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1173&elat=48.17201&elon=-92.118428,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.07857,48.15642,623.00903,,,,CAMP-1174,CAMP-1174,CAMP- Nina Moose Lake - 1174 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1174&elat=48.15642&elon=-92.07857,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.073128,48.16139,623.00903,,,,CAMP-1175,CAMP-1175,CAMP- Nina Moose Lake - 1175 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1175&elat=48.16139&elon=-92.073128,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.08964,48.1623,623.00903,,,,CAMP-1176,CAMP-1176,CAMP- Nina Moose Lake - 1176 - status: closed,,https://bwca.com?fuseaction=maps.camp_info&entityid=1176&elat=48.1623&elon=-92.08964,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.077883,48.1662,623.00903,,,,CAMP-1177,CAMP-1177,CAMP- Nina Moose Lake - 1177 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1177&elat=48.1662&elon=-92.077883,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.082479,48.17019,623.00903,,,,CAMP-1178,CAMP-1178,CAMP- Nina Moose Lake - 1178 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1178&elat=48.17019&elon=-92.082479,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.06866,48.16602,623.00903,,,,CAMP-1179,CAMP-1179,CAMP- Nina Moose Lake - 1179 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1179&elat=48.16602&elon=-92.06866,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.010743,48.18296,623.00903,,,,CAMP-1180,CAMP-1180,CAMP- Stuart Lake - 1180 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1180&elat=48.18296&elon=-92.010743,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.017326,48.18838,623.00903,,,,CAMP-1181,CAMP-1181,CAMP- Stuart Lake - 1181 - status: closed,,https://bwca.com?fuseaction=maps.camp_info&entityid=1181&elat=48.18838&elon=-92.017326,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.994363,48.19018,623.00903,,,,CAMP-1182,CAMP-1182,CAMP- Stuart Lake - 1182 - status: closed,,https://bwca.com?fuseaction=maps.camp_info&entityid=1182&elat=48.19018&elon=-91.994363,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.993222,48.1935,623.00903,,,,CAMP-1183,CAMP-1183,CAMP- Stuart Lake - 1183 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1183&elat=48.1935&elon=-91.993222,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.001507,48.1937,623.00903,,,,CAMP-1184,CAMP-1184,CAMP- Stuart Lake - 1184 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1184&elat=48.1937&elon=-92.001507,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.966928,48.20418,623.00903,,,,CAMP-1185,CAMP-1185,CAMP- Rush Lake - 1185 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1185&elat=48.20418&elon=-91.966928,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.972751,48.20035,623.00903,,,,CAMP-1186,CAMP-1186,CAMP- Fox Lake - 1186 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1186&elat=48.20035&elon=-91.972751,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.966978,48.24047,623.00903,,,,CAMP-1187,CAMP-1187,CAMP- Iron Lake - 1187 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1187&elat=48.24047&elon=-91.966978,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.954679,48.22208,623.00903,,,,CAMP-1188,CAMP-1188,CAMP- Iron Lake - 1188 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1188&elat=48.22208&elon=-91.954679,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.939474,48.23071,623.00903,,,,CAMP-1189,CAMP-1189,CAMP- Iron Lake - 1189 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1189&elat=48.23071&elon=-91.939474,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.928395,48.23115,623.00903,,,,CAMP-1190,CAMP-1190,CAMP- Iron Lake - 1190 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1190&elat=48.23115&elon=-91.928395,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.915679,48.22943,623.00903,,,,CAMP-1191,CAMP-1191,CAMP- Iron Lake - 1191 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1191&elat=48.22943&elon=-91.915679,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.920784,48.23385,623.00903,,,,CAMP-1192,CAMP-1192,CAMP- Iron Lake - 1192 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1192&elat=48.23385&elon=-91.920784,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.815339,48.20798,623.00903,,,,CAMP-1193,CAMP-1193,CAMP- Crooked Lake - 1193 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1193&elat=48.20798&elon=-91.815339,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.797936,48.19926,623.00903,,,,CAMP-1194,CAMP-1194,CAMP- Crooked Lake - 1194 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1194&elat=48.19926&elon=-91.797936,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.804306,48.17655,623.00903,,,,CAMP-1195,CAMP-1195,CAMP- Crooked Lake - 1195 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1195&elat=48.17655&elon=-91.804306,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.781436,48.19644,623.00903,,,,CAMP-1196,CAMP-1196,CAMP- Crooked Lake - 1196 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1196&elat=48.19644&elon=-91.781436,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.769742,48.19922,623.00903,,,,CAMP-1197,CAMP-1197,CAMP- Crooked Lake - 1197 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1197&elat=48.19922&elon=-91.769742,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.763655,48.19771,623.00903,,,,CAMP-1198,CAMP-1198,CAMP- Crooked Lake - 1198 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1198&elat=48.19771&elon=-91.763655,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.758025,48.19901,623.00903,,,,CAMP-1199,CAMP-1199,CAMP- Crooked Lake - 1199 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1199&elat=48.19901&elon=-91.758025,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.754117,48.18865,623.00903,,,,CAMP-1200,CAMP-1200,CAMP- Crooked Lake - 1200 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1200&elat=48.18865&elon=-91.754117,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.746938,48.17902,623.00903,,,,CAMP-1201,CAMP-1201,CAMP- Crooked Lake - 1201 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1201&elat=48.17902&elon=-91.746938,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.720077,48.19721,623.00903,,,,CAMP-1202,CAMP-1202,CAMP- Crooked Lake - 1202 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1202&elat=48.19721&elon=-91.720077,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.717398,48.18644,623.00903,,,,CAMP-1203,CAMP-1203,CAMP- Crooked Lake - 1203 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1203&elat=48.18644&elon=-91.717398,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.714737,48.11525,623.00903,,,,CAMP-1204,CAMP-1204,CAMP-  - 1204 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1204&elat=48.11525&elon=-91.714737,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.662273,48.10782,623.00903,,,,CAMP-1205,CAMP-1205,CAMP-  - 1205 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1205&elat=48.10782&elon=-91.662273,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-91.66215,48.11049,623.00903,,,,CAMP-1206,CAMP-1206,CAMP-  - 1206 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1206&elat=48.11049&elon=-91.66215,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.359722,47.88542,623.00903,,,,CAMP-1207,CAMP-1207,CAMP- Vermillion Lake - 1207 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1207&elat=47.88542&elon=-92.359722,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.332589,47.88892,623.00903,,,,CAMP-1208,CAMP-1208,CAMP- Vermillion Lake - 1208 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1208&elat=47.88892&elon=-92.332589,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.354879,47.90806,623.00903,,,,CAMP-1209,CAMP-1209,CAMP- Vermillion Lake - 1209 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1209&elat=47.90806&elon=-92.354879,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.258432,47.89774,623.00903,,,,CAMP-1210,CAMP-1210,CAMP- Vermillion Lake - 1210 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1210&elat=47.89774&elon=-92.258432,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.236738,47.88901,623.00903,,,,CAMP-1211,CAMP-1211,CAMP- Vermillion Lake - 1211 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1211&elat=47.88901&elon=-92.236738,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.323574,47.93096,623.00903,,,,CAMP-1212,CAMP-1212,CAMP- Trout Lake - 1212 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1212&elat=47.93096&elon=-92.323574,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.352476,47.9409,623.00903,,,,CAMP-1213,CAMP-1213,CAMP- Trout Lake - 1213 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1213&elat=47.9409&elon=-92.352476,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.356723,47.94713,623.00903,,,,CAMP-1214,CAMP-1214,CAMP- Trout Lake - 1214 - status: closed,,https://bwca.com?fuseaction=maps.camp_info&entityid=1214&elat=47.94713&elon=-92.356723,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.356331,47.94743,623.00903,,,,CAMP-1215,CAMP-1215,CAMP- Trout Lake - 1215 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1215&elat=47.94743&elon=-92.356331,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.329782,47.95303,623.00903,,,,CAMP-1216,CAMP-1216,CAMP- Trout Lake - 1216 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1216&elat=47.95303&elon=-92.329782,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.332825,47.95278,623.00903,,,,CAMP-1217,CAMP-1217,CAMP- Trout Lake - 1217 - status: closed,,https://bwca.com?fuseaction=maps.camp_info&entityid=1217&elat=47.95278&elon=-92.332825,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.3218,47.95496,623.00903,,,,CAMP-1218,CAMP-1218,CAMP- Trout Lake - 1218 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1218&elat=47.95496&elon=-92.3218,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.355066,47.97703,623.00903,,,,CAMP-1219,CAMP-1219,CAMP- Merritt Lake - 1219 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1219&elat=47.97703&elon=-92.355066,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.337765,47.97924,623.00903,,,,CAMP-1220,CAMP-1220,CAMP- Trout Lake - 1220 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1220&elat=47.97924&elon=-92.337765,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.313111,47.96988,623.00903,,,,CAMP-1221,CAMP-1221,CAMP- Trout Lake - 1221 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1221&elat=47.96988&elon=-92.313111,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.319205,47.97916,623.00903,,,,CAMP-1222,CAMP-1222,CAMP- Trout Lake - 1222 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1222&elat=47.97916&elon=-92.319205,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.32384,47.98345,623.00903,,,,CAMP-1223,CAMP-1223,CAMP- Trout Lake - 1223 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1223&elat=47.98345&elon=-92.32384,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.31137,47.99196,623.00903,,,,CAMP-1224,CAMP-1224,CAMP- Trout Lake - 1224 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1224&elat=47.99196&elon=-92.31137,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.333982,47.99934,623.00903,,,,CAMP-1225,CAMP-1225,CAMP- Trout Lake - 1225 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1225&elat=47.99934&elon=-92.333982,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.368456,47.9987,623.00903,,,,CAMP-1226,CAMP-1226,CAMP- Oriniack Lake - 1226 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1226&elat=47.9987&elon=-92.368456,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.306167,47.99915,623.00903,,,,CAMP-1227,CAMP-1227,CAMP- Trout Lake - 1227 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1227&elat=47.99915&elon=-92.306167,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.280159,48.00396,623.00903,,,,CAMP-1228,CAMP-1228,CAMP- Little Trout Lake - 1228 - status: closed,,https://bwca.com?fuseaction=maps.camp_info&entityid=1228&elat=48.00396&elon=-92.280159,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.277543,47.99445,623.00903,,,,CAMP-1229,CAMP-1229,CAMP- Little Trout Lake - 1229 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1229&elat=47.99445&elon=-92.277543,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.279931,47.99243,623.00903,,,,CAMP-1230,CAMP-1230,CAMP- Little Trout Lake - 1230 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1230&elat=47.99243&elon=-92.279931,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.281211,47.97839,623.00903,,,,CAMP-1231,CAMP-1231,CAMP- Trout Lake - 1231 - status: closed,,https://bwca.com?fuseaction=maps.camp_info&entityid=1231&elat=47.97839&elon=-92.281211,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.256989,47.95275,623.00903,,,,CAMP-1232,CAMP-1232,CAMP- Pine Lake - 1232 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1232&elat=47.95275&elon=-92.256989,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.254367,47.94883,623.00903,,,,CAMP-1233,CAMP-1233,CAMP- Pine Lake - 1233 - status: closed,,https://bwca.com?fuseaction=maps.camp_info&entityid=1233&elat=47.94883&elon=-92.254367,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.248679,47.94021,623.00903,,,,CAMP-1234,CAMP-1234,CAMP- Pine Lake - 1234 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1234&elat=47.94021&elon=-92.248679,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.240921,47.93045,623.00903,,,,CAMP-1235,CAMP-1235,CAMP- Pine Lake - 1235 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1235&elat=47.93045&elon=-92.240921,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.228196,47.97764,623.00903,,,,CAMP-1236,CAMP-1236,CAMP- Chad Lake - 1236 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1236&elat=47.97764&elon=-92.228196,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.21767,47.97189,623.00903,,,,CAMP-1237,CAMP-1237,CAMP- Chad Lake - 1237 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1237&elat=47.97189&elon=-92.21767,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.199213,47.96449,623.00903,,,,CAMP-1238,CAMP-1238,CAMP- Buck Lake - 1238 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1238&elat=47.96449&elon=-92.199213,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.128332,47.92289,623.00903,,,,CAMP-1239,CAMP-1239,CAMP- Boulder Lake - 1239 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1239&elat=47.92289&elon=-92.128332,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
-92.112122,47.91895,623.00903,,,,CAMP-1240,CAMP-1240,CAMP- Phantom Lake - 1240 - status: open,,https://bwca.com?fuseaction=maps.camp_info&entityid=1240&elat=47.91895&elon=-92.112122,Camp Details at BWCA.com,,,,,campsite,,,,,,,,
